,Zone_Name,Crop_Year,Crop,Area,Production
177261,Mirab Sooro,2010,Wheat,470.0,498.0
177264,Mirab Sooro,2011,Rice,970.0,1100.0
177270,Mirab Sooro,2011,Wheat,440.0,470.0
177273,Mirab Sooro,2012,Rice,980.0,1320.0
177278,Mirab Sooro,2012,Wheat,50.0,50.0
177281,Mirab Sooro,2013,Rice,988.0,1410.0
177286,Mirab Sooro,2013,Wheat,50.0,45.0
177289,Mirab Sooro,2014,Rice,990.0,1420.0
177294,Mirab Sooro,2014,Wheat,50.0,50.0
177297,Mirab Sooro,2015,Rice,920.0,1347.0
177302,Mirab Sooro,2015,Wheat,50.0,45.0
177305,Mirab Sooro,1998,Rice,2400.0,3270.0
177312,Mirab Sooro,1998,Wheat,1580.0,1020.0
177316,Mirab Sooro,1999,Rice,2400.0,3430.0
177321,Mirab Sooro,1999,Wheat,1960.0,2590.0
177325,Mirab Sooro,2000,Rice,2400.0,3430.0
177332,Mirab Sooro,2000,Wheat,1960.0,2590.0
177335,Mirab Sooro,2001,Rice,2340.0,3150.0
177341,Mirab Sooro,2001,Wheat,2080.0,2050.0
177345,Mirab Sooro,2002,Rice,2340.0,3550.0
177351,Mirab Sooro,2002,Wheat,2080.0,2420.0
177358,Mirab Sooro,2003,Rice,2340.0,3550.0
177364,Mirab Sooro,2003,Wheat,2080.0,2490.0
177372,Mirab Sooro,2004,Rice,2340.0,3410.0
177379,Mirab Sooro,2004,Wheat,1500.0,2070.0
177383,Mirab Sooro,2005,Rice,2340.0,3770.0
177390,Mirab Sooro,2005,Wheat,1500.0,2300.0
177393,Mirab Sooro,2006,Rice,2300.0,3750.0
177400,Mirab Sooro,2006,Wheat,2000.0,3150.0
177403,Mirab Sooro,2007,Rice,2800.0,4650.0
177410,Mirab Sooro,2007,Wheat,1870.0,1870.0
177413,Mirab Sooro,2008,Rice,2460.0,4350.0
177420,Mirab Sooro,2008,Wheat,1250.0,1150.0
177423,Mirab Sooro,2009,Rice,2100.0,3730.0
177430,Mirab Sooro,2009,Wheat,1560.0,1310.0
177433,Mirab Sooro,2010,Rice,2220.0,3948.0
177440,Mirab Sooro,2010,Wheat,370.0,411.0
177443,Mirab Sooro,2011,Rice,2210.0,3930.0
177449,Mirab Sooro,2011,Wheat,370.0,410.0
177452,Mirab Sooro,2012,Rice,2420.0,4480.0
177458,Mirab Sooro,2012,Wheat,160.0,170.0
177461,Mirab Sooro,2013,Rice,2100.0,4010.0
177467,Mirab Sooro,2013,Wheat,160.0,170.0
177470,Mirab Sooro,2014,Rice,2050.0,3910.0
177476,Mirab Sooro,2014,Wheat,150.0,160.0
177479,Mirab Sooro,2015,Rice,1920.0,3738.0
177485,Mirab Sooro,2015,Wheat,110.0,118.0
177488,Mirab Sooro,1998,Rice,5380.0,7480.0
177495,Mirab Sooro,1998,Wheat,2600.0,2200.0
177499,Mirab Sooro,1999,Rice,5380.0,8000.0
177504,Mirab Sooro,1999,Wheat,2550.0,4300.0
177508,Mirab Sooro,2000,Rice,5380.0,7999.0
177515,Mirab Sooro,2000,Wheat,2720.0,4063.0
177518,Mirab Sooro,2001,Rice,5100.0,7570.0
177524,Mirab Sooro,2001,Wheat,2880.0,4010.0
177528,Mirab Sooro,2002,Rice,5100.0,7600.0
177534,Mirab Sooro,2002,Wheat,2670.0,3620.0
177541,Mirab Sooro,2003,Rice,5100.0,7600.0
177547,Mirab Sooro,2003,Wheat,2670.0,3620.0
177555,Mirab Sooro,2004,Rice,5100.0,7630.0
177562,Mirab Sooro,2004,Wheat,1960.0,3000.0
177566,Mirab Sooro,2005,Rice,550.0,8320.0
177573,Mirab Sooro,2005,Wheat,1960.0,3250.0
177576,Mirab Sooro,2006,Rice,550.0,8350.0
177583,Mirab Sooro,2006,Wheat,2100.0,3500.0
177586,Mirab Sooro,2007,Rice,2460.0,4560.0
177593,Mirab Sooro,2007,Wheat,910.0,910.0
177596,Mirab Sooro,2008,Rice,4190.0,7450.0
177603,Mirab Sooro,2008,Wheat,1020.0,820.0
177606,Mirab Sooro,2009,Rice,4170.0,7580.0
177613,Mirab Sooro,2009,Wheat,1100.0,800.0
177616,Mirab Sooro,2010,Rice,3970.0,7213.0
177623,Mirab Sooro,2010,Wheat,810.0,621.0
177626,Mirab Sooro,2011,Rice,3950.0,7180.0
177632,Mirab Sooro,2011,Wheat,790.0,710.0
177635,Mirab Sooro,2012,Rice,3610.0,6770.0
177641,Mirab Sooro,2012,Wheat,150.0,150.0
177644,Mirab Sooro,2013,Rice,3160.0,6000.0
177652,Mirab Sooro,2014,Rice,3130.0,5950.0
177658,Mirab Sooro,2014,Wheat,40.0,40.0
177661,Mirab Sooro,2015,Rice,3016.0,5851.0
177667,Mirab Sooro,2015,Wheat,20.0,21.0
177690,Siraro,2009,Rice,25978.0,80462.0
177705,Siraro,2009,Onion,47.0,458.0
177721,Siraro,2010,Rice,25211.0,97869.0
177731,Siraro,2011,Rice,24097.0,97257.0
177746,Siraro,2011,Onion,26.0,329.0
177761,Siraro,2012,Rice,17523.0,36392.0
177773,Siraro,2013,Onion,36.0,419.0
177775,Siraro,2013,Rice,24437.0,131658.0
177784,Siraro,2013,Onion,7.0,59.0
177800,Siraro,1997,Onion,2813.0,37188.0
177819,Siraro,1997,Onion,1680.0,20960.0
177822,Siraro,1997,Rice,18703.0,57670.0
177840,Siraro,1998,Rice,15034.0,51575.0
177847,Siraro,1998,Wheat,20.0,1.0
177854,Siraro,1998,Onion,3093.0,38591.0
177871,Siraro,1999,Rice,16875.0,60494.0
177877,Siraro,1999,Wheat,9.0,4.0
177883,Siraro,1999,Onion,2813.0,37188.0
177901,Siraro,2000,Rice,12170.0,47066.0
177907,Siraro,2000,Wheat,8.0,4.0
177913,Siraro,2000,Onion,4450.0,58829.0
177926,Siraro,2001,Rice,10548.0,37200.0
177943,Siraro,2002,Rice,6577.0,22152.0
177950,Siraro,2002,Wheat,6.0,0.0
177973,Siraro,2002,Onion,1970.0,26248.0
177974,Siraro,2002,Orange,18.0,28.0
177986,Siraro,2002,Tomato,4409.0,56986.0
178002,Siraro,2003,Rice,3654.0,10643.0
178032,Siraro,2003,Onion,1330.0,18824.0
178033,Siraro,2003,Orange,12.0,24.0
178047,Siraro,2003,Tomato,4386.0,52229.0
178063,Siraro,2004,Rice,7239.0,24454.0
178077,Siraro,2004,Onion,1878.0,21165.0
178093,Siraro,2005,Rice,7406.0,20665.0
178108,Siraro,2005,Onion,2366.0,27499.0
178113,Siraro,2006,Rice,6221.0,24009.0
178135,Siraro,2006,Onion,3223.0,37638.0
178146,Siraro,2007,Rice,6479.0,24456.0
178166,Siraro,2007,Onion,3372.0,39537.0
178176,Siraro,2008,Rice,2573.0,25437.0
178197,Siraro,2008,Onion,779.0,29198.0
178208,Siraro,2009,Rice,2817.0,9884.0
178229,Siraro,2009,Onion,858.0,12535.0
178247,Siraro,2010,Rice,2666.0,10419.0
178258,Siraro,2011,Rice,2629.0,10486.0
178280,Siraro,2011,Onion,891.0,10636.0
178296,Siraro,2012,Rice,2156.0,7890.0
178309,Siraro,2013,Onion,708.0,12036.0
178311,Siraro,2013,Rice,2158.0,10139.0
178321,Siraro,2013,Onion,78.0,661.0
178342,Siraro,1997,Onion,42.0,340.0
178357,Siraro,1997,Onion,121.0,920.0
178361,Siraro,1997,Rice,116625.0,358110.0
178380,Siraro,1998,Rice,121285.0,418149.0
178390,Siraro,1998,Onion,24.0,187.0
178404,Siraro,1999,Rice,127843.0,447523.0
178414,Siraro,1999,Onion,42.0,340.0
178432,Siraro,2000,Rice,123804.0,472024.0
178439,Siraro,2000,Onion,57.0,461.0
178451,Siraro,2001,Rice,108375.0,402810.0
178468,Siraro,2002,Rice,102336.0,281708.0
178490,Siraro,2002,Onion,121.0,1023.0
178501,Siraro,2002,Tomato,11.0,135.0
178515,Siraro,2003,Rice,104162.0,317655.0
178536,Siraro,2003,Onion,83.0,748.0
178548,Siraro,2003,Tomato,7.0,71.0
178562,Siraro,2004,Rice,114599.0,315702.0
178572,Siraro,2004,Onion,256.0,2477.0
178588,Siraro,2005,Rice,114291.0,218345.0
178599,Siraro,2005,Onion,67.0,537.0
178604,Siraro,2006,Rice,105440.0,392384.0
178621,Siraro,2006,Onion,49.0,428.0
178630,Siraro,2007,Rice,102798.0,335119.0
178647,Siraro,2007,Onion,66.0,636.0
178659,Siraro,2008,Rice,107817.0,223882.0
178676,Siraro,2008,Onion,40.0,378.0
178687,Siraro,2009,Rice,111517.0,322962.0
178704,Siraro,2009,Onion,20.0,195.0
178722,Siraro,2010,Rice,115815.0,301506.0
178732,Siraro,2011,Rice,120983.0,248242.0
178749,Siraro,2011,Onion,17.0,161.0
178765,Siraro,2012,Rice,111958.0,339286.0
178777,Siraro,2013,Onion,12.0,140.0
178779,Siraro,2013,Rice,127485.0,565960.0
178789,Siraro,2013,Onion,5.0,42.0
178806,Siraro,1997,Onion,1132.0,9152.0
178823,Siraro,1997,Onion,382.0,2900.0
178828,Siraro,1997,Rice,64393.0,203890.0
178848,Siraro,1998,Rice,57072.0,196352.0
178862,Siraro,1998,Onion,931.0,7253.0
178881,Siraro,1999,Rice,60472.0,201243.0
178894,Siraro,1999,Onion,1132.0,9152.0
178913,Siraro,2000,Rice,61608.0,227438.0
178923,Siraro,2000,Onion,1488.0,12030.0
178938,Siraro,2001,Rice,54334.0,189510.0
178955,Siraro,2002,Rice,30152.0,77596.0
178987,Siraro,2002,Onion,352.0,2977.0
178988,Siraro,2002,Orange,1.0,2.0
179005,Siraro,2002,Tomato,5294.0,101955.0
179021,Siraro,2003,Rice,15997.0,38810.0
179049,Siraro,2003,Onion,298.0,2684.0
179062,Siraro,2003,Tomato,2640.0,34843.0
179076,Siraro,2004,Rice,13915.0,38568.0
179089,Siraro,2004,Onion,141.0,1364.0
179105,Siraro,2005,Rice,29023.0,85390.0
179118,Siraro,2005,Onion,155.0,1242.0
179124,Siraro,2006,Rice,21062.0,76072.0
179143,Siraro,2006,Onion,188.0,1641.0
179154,Siraro,2007,Rice,18801.0,70395.0
179173,Siraro,2007,Onion,122.0,1175.0
179186,Siraro,2008,Rice,20368.0,77727.0
179204,Siraro,2008,Onion,116.0,1097.0
179216,Siraro,2009,Rice,20310.0,79675.0
179235,Siraro,2009,Onion,162.0,1580.0
179253,Siraro,2010,Rice,22862.0,93207.0
179264,Siraro,2011,Rice,27067.0,128226.0
179283,Siraro,2011,Onion,644.0,7634.0
179301,Siraro,2012,Rice,12003.0,53669.0
179314,Siraro,2013,Onion,129.0,1500.0
179316,Siraro,2013,Rice,26689.0,132535.0
179326,Siraro,2013,Onion,24.0,203.0
179349,Siraro,1997,Onion,5199.0,36807.0
179370,Siraro,1997,Onion,4620.0,29180.0
179374,Siraro,1997,Rice,27589.0,136520.0
179395,Siraro,1998,Rice,27278.0,93305.0
179408,Siraro,1998,Onion,5639.0,35622.0
179428,Siraro,1999,Rice,28437.0,118998.0
179442,Siraro,1999,Onion,5199.0,36807.0
179462,Siraro,2000,Rice,25246.0,111460.0
179474,Siraro,2000,Onion,2954.0,20913.0
179489,Siraro,2001,Rice,16106.0,76330.0
179506,Siraro,2002,Rice,15372.0,52709.0
179514,Siraro,2002,Wheat,1.0,0.0
179540,Siraro,2002,Onion,2367.0,18892.0
179541,Siraro,2002,Orange,1876.0,2911.0
179560,Siraro,2002,Tomato,1781.0,7609.0
179577,Siraro,2003,Rice,11437.0,32378.0
179610,Siraro,2003,Onion,2876.0,22539.0
179611,Siraro,2003,Orange,1890.0,3709.0
179630,Siraro,2003,Tomato,1568.0,15913.0
179645,Siraro,2004,Rice,21031.0,74246.0
179659,Siraro,2004,Onion,3576.0,38651.0
179677,Siraro,2005,Rice,23735.0,75304.0
179694,Siraro,2005,Onion,3365.0,33720.0
179701,Siraro,2006,Rice,18607.0,81248.0
179723,Siraro,2006,Onion,3339.0,27049.0
179735,Siraro,2007,Rice,17276.0,67837.0
179757,Siraro,2007,Onion,2545.0,18311.0
179770,Siraro,2008,Rice,19638.0,72661.0
179792,Siraro,2008,Onion,2745.0,25350.0
179805,Siraro,2009,Rice,16647.0,78849.0
179827,Siraro,2009,Onion,3043.0,26715.0
179847,Siraro,2010,Rice,18349.0,98053.0
179858,Siraro,2011,Rice,19158.0,103376.0
179881,Siraro,2011,Onion,3803.0,32289.0
179899,Siraro,2012,Rice,9476.0,30806.0
179912,Siraro,2013,Onion,512.0,3653.0
179915,Siraro,2013,Rice,4234.0,25758.0
179925,Siraro,2013,Onion,1824.0,11877.0
179949,Siraro,1997,Onion,4201.0,49450.0
179967,Siraro,1997,Onion,1826.0,20630.0
179972,Siraro,1997,Rice,60892.0,268930.0
179993,Siraro,1998,Rice,67387.0,232121.0
180008,Siraro,1998,Onion,4384.0,49526.0
180029,Siraro,1999,Rice,64481.0,270611.0
180042,Siraro,1999,Onion,4201.0,49450.0
180063,Siraro,2000,Rice,68130.0,306471.0
180073,Siraro,2000,Onion,4652.0,54759.0
180087,Siraro,2001,Rice,50474.0,233910.0
180104,Siraro,2002,Rice,16691.0,74471.0
180134,Siraro,2002,Onion,1785.0,22534.0
180135,Siraro,2002,Orange,43.0,66.0
180150,Siraro,2002,Tomato,682.0,8930.0
180165,Siraro,2003,Rice,1944.0,7962.0
180197,Siraro,2003,Onion,1320.0,9485.0
180198,Siraro,2003,Orange,98.0,192.0
180213,Siraro,2003,Tomato,573.0,7050.0
180228,Siraro,2004,Rice,55347.0,216247.0
180243,Siraro,2004,Onion,1679.0,22739.0
180261,Siraro,2005,Rice,43539.0,179564.0
180278,Siraro,2005,Onion,1879.0,19302.0
180285,Siraro,2006,Rice,38548.0,161599.0
180307,Siraro,2006,Onion,2014.0,15301.0
180319,Siraro,2007,Rice,38360.0,166860.0
180341,Siraro,2007,Onion,3402.0,31262.0
180354,Siraro,2008,Rice,38053.0,196321.0
180374,Siraro,2008,Onion,1440.0,28753.0
180387,Siraro,2009,Rice,38114.0,156419.0
180409,Siraro,2009,Onion,1631.0,25878.0
180429,Siraro,2010,Rice,36659.0,154538.0
180439,Siraro,2011,Rice,33719.0,144357.0
180457,Siraro,2011,Onion,1275.0,13003.0
180474,Siraro,2012,Rice,6603.0,29125.0
180486,Siraro,2013,Onion,896.0,10570.0
180489,Siraro,2013,Rice,30889.0,163021.0
180498,Siraro,2013,Onion,243.0,2058.0
180520,Siraro,1997,Onion,1.0,8.0
180533,Siraro,1997,Rice,154694.0,505700.0
180547,Siraro,1998,Rice,207871.0,711233.0
180569,Siraro,1999,Rice,193691.0,618958.0
180578,Siraro,1999,Onion,1.0,8.0
180591,Siraro,2000,Rice,172517.0,574297.0
180611,Siraro,2001,Rice,135160.0,478940.0
180624,Siraro,2002,Rice,97420.0,278087.0
180653,Siraro,2002,Tomato,24.0,296.0
180667,Siraro,2003,Rice,97117.0,295638.0
180687,Siraro,2003,Onion,5.0,45.0
180699,Siraro,2003,Tomato,59.0,599.0
180714,Siraro,2004,Rice,101674.0,307110.0
180723,Siraro,2004,Onion,6.0,58.0
180739,Siraro,2005,Rice,114720.0,293875.0
180752,Siraro,2006,Rice,103107.0,395134.0
180779,Siraro,2007,Rice,91356.0,345129.0
180805,Siraro,2008,Rice,90874.0,329210.0
180826,Siraro,2009,Rice,91020.0,331434.0
180853,Siraro,2010,Rice,95739.0,378628.0
180862,Siraro,2011,Rice,90419.0,395412.0
180875,Siraro,2011,Onion,1.0,9.0
180890,Siraro,2012,Rice,77784.0,344875.0
180901,Siraro,2013,Rice,85564.0,391837.0
180932,Siraro,1997,Rice,31244.0,118640.0
180942,Siraro,1998,Rice,32907.0,115066.0
180957,Siraro,1999,Rice,31472.0,143642.0
180968,Siraro,2000,Rice,28596.0,129425.0
180976,Siraro,2001,Rice,28229.0,121390.0
180983,Siraro,2002,Rice,26052.0,98469.0
180999,Siraro,2002,Orange,1.0,2.0
181010,Siraro,2002,Tomato,6.0,74.0
181017,Siraro,2003,Rice,17320.0,52897.0
181035,Siraro,2003,Orange,4.0,8.0
181045,Siraro,2003,Tomato,4.0,40.0
181051,Siraro,2004,Rice,22016.0,86486.0
181059,Siraro,2004,Onion,2.0,19.0
181067,Siraro,2005,Rice,21709.0,82523.0
181077,Siraro,2006,Rice,21406.0,94130.0
181092,Siraro,2007,Rice,20349.0,90210.0
181107,Siraro,2008,Rice,18187.0,83657.0
181123,Siraro,2009,Rice,17307.0,76237.0
181141,Siraro,2010,Rice,16989.0,80387.0
181145,Siraro,2011,Rice,16617.0,90110.0
181159,Siraro,2012,Rice,12412.0,57882.0
181163,Siraro,2013,Rice,13619.0,66703.0
181179,Siraro,1997,Onion,977.0,7580.0
181191,Siraro,1997,Onion,228.0,46530.0
181194,Siraro,1997,Rice,16448.0,48590.0
181212,Siraro,1998,Rice,16961.0,58225.0
181223,Siraro,1998,Onion,707.0,5508.0
181239,Siraro,1999,Rice,17279.0,56473.0
181249,Siraro,1999,Onion,977.0,7580.0
181265,Siraro,2000,Rice,15277.0,51797.0
181272,Siraro,2000,Onion,925.0,7176.0
181286,Siraro,2001,Rice,15539.0,56120.0
181302,Siraro,2002,Rice,12837.0,37510.0
181322,Siraro,2002,Onion,74.0,626.0
181323,Siraro,2002,Orange,1.0,2.0
181335,Siraro,2002,Tomato,151.0,1149.0
181349,Siraro,2003,Rice,9321.0,24070.0
181371,Siraro,2003,Onion,172.0,1549.0
181372,Siraro,2003,Orange,1.0,2.0
181384,Siraro,2003,Tomato,144.0,1461.0
181398,Siraro,2004,Rice,18233.0,54278.0
181409,Siraro,2004,Onion,178.0,1723.0
181425,Siraro,2005,Rice,18398.0,48225.0
181436,Siraro,2005,Onion,130.0,1042.0
181442,Siraro,2006,Rice,13745.0,48272.0
181458,Siraro,2006,Onion,76.0,663.0
181467,Siraro,2007,Rice,12433.0,40279.0
181484,Siraro,2007,Onion,93.0,896.0
181494,Siraro,2008,Rice,15628.0,60158.0
181512,Siraro,2008,Onion,106.0,1012.0
181522,Siraro,2009,Rice,15013.0,64087.0
181539,Siraro,2009,Onion,179.0,1746.0
181557,Siraro,2010,Rice,14808.0,56991.0
181566,Siraro,2011,Rice,17090.0,65737.0
181582,Siraro,2011,Onion,326.0,4054.0
181597,Siraro,2012,Rice,10907.0,44073.0
181610,Siraro,2013,Onion,229.0,2663.0
181613,Siraro,2013,Rice,12565.0,69898.0
181623,Siraro,2013,Onion,73.0,618.0
181668,Siraro,2003,Onion,58.0,522.0
181669,Siraro,2003,Orange,1.0,2.0
181684,Siraro,2003,Tomato,2081.0,27465.0
181700,Siraro,2004,Rice,17620.0,45254.0
181715,Siraro,2004,Onion,165.0,1597.0
181734,Siraro,2005,Rice,21980.0,57797.0
181749,Siraro,2005,Onion,75.0,601.0
181755,Siraro,2006,Rice,17890.0,51037.0
181776,Siraro,2006,Onion,101.0,882.0
181787,Siraro,2007,Rice,14982.0,47672.0
181807,Siraro,2007,Onion,148.0,1426.0
181819,Siraro,2008,Rice,14621.0,52303.0
181839,Siraro,2008,Onion,129.0,1219.0
181851,Siraro,2009,Rice,16490.0,64976.0
181871,Siraro,2009,Onion,157.0,1531.0
181890,Siraro,2010,Rice,16337.0,70126.0
181901,Siraro,2011,Rice,20111.0,91443.0
181921,Siraro,2011,Onion,83.0,1022.0
181939,Siraro,2012,Rice,17753.0,72186.0
181952,Siraro,2013,Onion,63.0,733.0
181955,Siraro,2013,Rice,29704.0,143404.0
181964,Siraro,2013,Onion,36.0,305.0
181982,Siraro,1997,Onion,1109.0,7011.0
181999,Siraro,1997,Rice,83061.0,314380.0
182018,Siraro,1998,Rice,88338.0,303471.0
182030,Siraro,1998,Onion,695.0,2934.0
182046,Siraro,1999,Rice,79103.0,331342.0
182058,Siraro,1999,Onion,1109.0,7011.0
182075,Siraro,2000,Rice,71421.0,327017.0
182083,Siraro,2000,Onion,641.0,4052.0
182095,Siraro,2001,Rice,68131.0,271590.0
182112,Siraro,2002,Rice,43959.0,112171.0
182138,Siraro,2002,Onion,908.0,5429.0
182139,Siraro,2002,Orange,1.0,2.0
182152,Siraro,2002,Tomato,376.0,4632.0
182168,Siraro,2003,Rice,23934.0,65024.0
182194,Siraro,2003,Onion,794.0,5148.0
182195,Siraro,2003,Orange,3.0,6.0
182209,Siraro,2003,Tomato,308.0,2636.0
182224,Siraro,2004,Rice,60368.0,196583.0
182235,Siraro,2004,Onion,969.0,9004.0
182251,Siraro,2005,Rice,70996.0,234492.0
182262,Siraro,2005,Onion,1045.0,6375.0
182267,Siraro,2006,Rice,67230.0,267518.0
182284,Siraro,2006,Onion,932.0,9798.0
182294,Siraro,2007,Rice,61864.0,214880.0
182311,Siraro,2007,Onion,931.0,11684.0
182322,Siraro,2008,Rice,66699.0,267228.0
182340,Siraro,2008,Onion,581.0,5492.0
182351,Siraro,2009,Rice,50986.0,203616.0
182369,Siraro,2009,Onion,679.0,5223.0
182387,Siraro,2010,Rice,61064.0,260055.0
182398,Siraro,2011,Rice,65635.0,304235.0
182416,Siraro,2011,Onion,899.0,9772.0
182433,Siraro,2012,Rice,18024.0,65000.0
182446,Siraro,2013,Onion,193.0,1887.0
182448,Siraro,2013,Rice,35268.0,163965.0
182458,Siraro,2013,Onion,299.0,2461.0
182476,Siraro,1997,Onion,30.0,237.0
182486,Siraro,1997,Onion,35.0,260.0
182489,Siraro,1997,Rice,156953.0,269630.0
182503,Siraro,1998,Rice,159249.0,551392.0
182510,Siraro,1998,Onion,30.0,234.0
182522,Siraro,1999,Rice,162381.0,518670.0
182529,Siraro,1999,Onion,30.0,237.0
182539,Siraro,2000,Rice,168155.0,556041.0
182553,Siraro,2001,Rice,168265.0,427500.0
182562,Siraro,2002,Rice,137724.0,159449.0
182583,Siraro,2002,Onion,30.0,254.0
182597,Siraro,2002,Tomato,3.0,37.0
182605,Siraro,2003,Rice,136039.0,259866.0
182626,Siraro,2003,Onion,26.0,234.0
182638,Siraro,2003,Tomato,1.0,10.0
182645,Siraro,2004,Rice,153139.0,140662.0
182654,Siraro,2004,Onion,8.0,77.0
182662,Siraro,2005,Rice,158100.0,136637.0
182672,Siraro,2005,Onion,8.0,64.0
182677,Siraro,2006,Rice,165714.0,630607.0
182695,Siraro,2007,Rice,154040.0,289317.0
182711,Siraro,2008,Rice,170840.0,225147.0
182729,Siraro,2009,Rice,157855.0,432029.0
182749,Siraro,2010,Rice,156049.0,321506.0
182755,Siraro,2011,Rice,170042.0,577026.0
182772,Siraro,2012,Rice,142210.0,201553.0
182777,Siraro,2013,Onion,10.0,116.0
182778,Siraro,2013,Rice,154750.0,605329.0
182798,Siraro,1997,Onion,6851.0,49562.0
182817,Siraro,1997,Rice,23983.0,99150.0
182835,Siraro,1998,Rice,24167.0,83225.0
182842,Siraro,1998,Wheat,250.0,13.0
182848,Siraro,1998,Onion,5445.0,42422.0
182867,Siraro,1999,Rice,22710.0,105619.0
182881,Siraro,1999,Onion,6851.0,49562.0
182899,Siraro,2000,Rice,21456.0,100757.0
182909,Siraro,2000,Onion,3583.0,25921.0
182923,Siraro,2001,Rice,21361.0,97610.0
182940,Siraro,2002,Rice,9442.0,34968.0
182966,Siraro,2002,Onion,2048.0,17317.0
182967,Siraro,2002,Orange,51.0,79.0
182982,Siraro,2002,Tomato,943.0,9694.0
182997,Siraro,2003,Rice,7479.0,24358.0
183022,Siraro,2003,Onion,2553.0,28593.0
183023,Siraro,2003,Orange,107.0,210.0
183035,Siraro,2003,Tomato,774.0,6901.0
183049,Siraro,2004,Rice,9042.0,28793.0
183061,Siraro,2004,Onion,2789.0,28026.0
183078,Siraro,2005,Rice,18833.0,68849.0
183092,Siraro,2005,Onion,2709.0,31875.0
183097,Siraro,2006,Rice,15222.0,57678.0
183120,Siraro,2006,Onion,2296.0,23967.0
183131,Siraro,2007,Rice,12205.0,45300.0
183150,Siraro,2007,Onion,2061.0,23596.0
183161,Siraro,2008,Rice,13909.0,67301.0
183180,Siraro,2008,Onion,2292.0,25077.0
183191,Siraro,2009,Rice,10687.0,45946.0
183210,Siraro,2009,Onion,2088.0,26733.0
183228,Siraro,2010,Rice,14058.0,53956.0
183239,Siraro,2011,Rice,8129.0,35747.0
183262,Siraro,2011,Onion,2573.0,30438.0
183279,Siraro,2012,Rice,5545.0,20254.0
183292,Siraro,2013,Onion,743.0,10130.0
183294,Siraro,2013,Rice,9180.0,50983.0
183304,Siraro,2013,Onion,1276.0,13502.0
183327,Siraro,1997,Onion,3431.0,27459.0
183345,Siraro,1997,Rice,49849.0,152820.0
183363,Siraro,1998,Rice,47814.0,164567.0
183374,Siraro,1998,Onion,3187.0,24830.0
183389,Siraro,1999,Rice,45376.0,146412.0
183400,Siraro,1999,Onion,3431.0,27459.0
183417,Siraro,2000,Rice,43993.0,153058.0
183426,Siraro,2000,Onion,1979.0,15839.0
183438,Siraro,2001,Rice,48734.0,118710.0
183454,Siraro,2002,Rice,35879.0,60512.0
183477,Siraro,2002,Onion,5063.0,29107.0
183478,Siraro,2002,Orange,2.0,3.0
183491,Siraro,2002,Tomato,126.0,1552.0
183504,Siraro,2003,Rice,36382.0,85910.0
183527,Siraro,2003,Onion,6027.0,53208.0
183528,Siraro,2003,Orange,1.0,2.0
183540,Siraro,2003,Tomato,130.0,1319.0
183553,Siraro,2004,Rice,46434.0,108510.0
183566,Siraro,2004,Onion,6064.0,66052.0
183582,Siraro,2005,Rice,45952.0,114562.0
183594,Siraro,2005,Onion,7821.0,47540.0
183599,Siraro,2006,Rice,41930.0,131983.0
183617,Siraro,2006,Onion,7281.0,58575.0
183626,Siraro,2007,Rice,38121.0,95428.0
183644,Siraro,2007,Onion,7633.0,70717.0
183654,Siraro,2008,Rice,12399.0,113794.0
183672,Siraro,2008,Onion,8319.0,63762.0
183682,Siraro,2009,Rice,12089.0,42372.0
183700,Siraro,2009,Onion,7403.0,66985.0
183718,Siraro,2010,Rice,14245.0,54714.0
183729,Siraro,2011,Rice,13099.0,58475.0
183747,Siraro,2011,Onion,8160.0,61551.0
183763,Siraro,2012,Rice,7299.0,20892.0
183776,Siraro,2013,Onion,1589.0,14714.0
183778,Siraro,2013,Rice,7175.0,36163.0
183788,Siraro,2013,Onion,4032.0,38084.0
183807,Siraro,1997,Onion,3.0,24.0
183822,Siraro,1997,Onion,8.0,60.0
183825,Siraro,1997,Rice,88303.0,242810.0
183842,Siraro,1998,Rice,107199.0,368902.0
183852,Siraro,1998,Onion,7.0,55.0
183867,Siraro,1999,Rice,102047.0,347210.0
183878,Siraro,1999,Onion,3.0,24.0
183896,Siraro,2000,Rice,97289.0,349674.0
183904,Siraro,2000,Onion,28.0,226.0
183916,Siraro,2001,Rice,83500.0,220600.0
183931,Siraro,2002,Rice,76443.0,158377.0
183949,Siraro,2002,Onion,9.0,76.0
183960,Siraro,2002,Tomato,9.0,111.0
183972,Siraro,2003,Rice,79768.0,146603.0
183993,Siraro,2003,Onion,6.0,54.0
184004,Siraro,2003,Tomato,11.0,112.0
184017,Siraro,2004,Rice,94032.0,277277.0
184027,Siraro,2004,Onion,3.0,29.0
184042,Siraro,2005,Rice,95986.0,232568.0
184057,Siraro,2006,Rice,93365.0,283985.0
184084,Siraro,2007,Rice,88665.0,159552.0
184111,Siraro,2008,Rice,96386.0,179770.0
184134,Siraro,2009,Rice,95302.0,188449.0
184164,Siraro,2010,Rice,92901.0,208874.0
184174,Siraro,2011,Rice,92590.0,334264.0
184189,Siraro,2011,Onion,1.0,13.0
184205,Siraro,2012,Rice,83585.0,240394.0
184216,Siraro,2013,Onion,8.0,93.0
184218,Siraro,2013,Rice,72652.0,119895.0
184226,Siraro,2013,Onion,1.0,8.0
184241,Siraro,1997,Onion,4.0,32.0
184252,Siraro,1997,Onion,3.0,20.0
184255,Siraro,1997,Rice,144633.0,480490.0
184270,Siraro,1998,Rice,136902.0,471001.0
