Zone_Name,Crop,Area,Production
Siraro,Rice,7479,24358
Siraro,Onion,2553,28593
Siraro,Orange,107,210
Siraro,Tomato,774,6901
Siraro,Rice,9042,28793
Siraro,Onion,2789,28026
Siraro,Rice,18833,68849
Siraro,Onion,2709,31875
Siraro,Rice,15222,57678
Siraro,Onion,2296,23967
Siraro,Rice,12205,45300
Siraro,Onion,2061,23596
Siraro,Rice,13909,67301
Siraro,Onion,2292,25077
Siraro,Rice,10687,45946
Siraro,Onion,2088,26733
Siraro,Rice,14058,53956
Siraro,Rice,8129,35747
Siraro,Onion,2573,30438
Siraro,Rice,5545,20254
Siraro,Onion,743,10130
Siraro,Rice,9180,50983
Siraro,Onion,1276,13502
Siraro,Onion,3431,27459
Siraro,Rice,49849,152820
Siraro,Rice,47814,164567
Siraro,Onion,3187,24830
Siraro,Rice,45376,146412
Siraro,Onion,3431,27459
Siraro,Rice,43993,153058
Siraro,Onion,1979,15839
Siraro,Rice,48734,118710
Siraro,Rice,35879,60512
Siraro,Onion,5063,29107
Siraro,Orange,2,3
Siraro,Tomato,126,1552
Siraro,Rice,36382,85910
Siraro,Onion,6027,53208
Siraro,Orange,1,2
Siraro,Tomato,130,1319
Siraro,Rice,46434,108510
Siraro,Onion,6064,66052
Siraro,Rice,45952,114562
Siraro,Onion,7821,47540
Siraro,Rice,41930,131983
Siraro,Onion,7281,58575
Siraro,Rice,38121,95428
Siraro,Onion,7633,70717
Siraro,Rice,12399,113794
Siraro,Onion,8319,63762
Siraro,Rice,12089,42372
Siraro,Onion,7403,66985
Siraro,Rice,14245,54714
Siraro,Rice,13099,58475
Siraro,Onion,8160,61551
Siraro,Rice,7299,20892
Siraro,Onion,1589,14714
Siraro,Rice,7175,36163
Siraro,Onion,4032,38084
Siraro,Onion,3,24
Siraro,Onion,8,60
Siraro,Rice,88303,242810
Siraro,Rice,107199,368902
Siraro,Onion,7,55
Siraro,Rice,102047,347210
Siraro,Onion,3,24
Siraro,Rice,97289,349674
Siraro,Onion,28,226
Siraro,Rice,83500,220600
Siraro,Rice,76443,158377
Siraro,Onion,9,76
Siraro,Tomato,9,111
Siraro,Rice,79768,146603
Siraro,Onion,6,54
Siraro,Tomato,11,112
Siraro,Rice,94032,277277
Siraro,Onion,3,29
Siraro,Rice,95986,232568
Siraro,Rice,93365,283985
Siraro,Rice,88665,159552
Siraro,Rice,96386,179770
Siraro,Rice,95302,188449
Siraro,Rice,92901,208874
Siraro,Rice,92590,334264
Siraro,Onion,1,13
Siraro,Rice,83585,240394
Siraro,Onion,8,93
Siraro,Rice,72652,119895
Siraro,Onion,1,8
Siraro,Onion,4,32
Siraro,Onion,3,20
Siraro,Rice,144633,480490
Siraro,Rice,136902,471001
Siraro,Rice,128536,98806
Siraro,Onion,4,32
Siraro,Rice,123351,85929
Siraro,Onion,11,89
Siraro,Rice,124517,169900
Siraro,Rice,126152,159792
Siraro,Onion,44,372
Siraro,Tomato,14,172
Siraro,Rice,121031,20771
Siraro,Onion,55,495
Siraro,Orange,14,27
Siraro,Tomato,15,152
Siraro,Rice,126607,254700
Siraro,Onion,98,948
Siraro,Rice,127395,247079
Siraro,Onion,90,721
Siraro,Rice,130422,223190
Siraro,Onion,156,1362
Siraro,Rice,123771,29879
Siraro,Onion,148,1426
Siraro,Rice,128795,202989
Siraro,Onion,143,1352
Siraro,Rice,133885,234880
Siraro,Onion,124,1209
Siraro,Rice,131397,253999
Siraro,Rice,128960,438236
Siraro,Onion,200,1856
Siraro,Rice,116505,68559
Siraro,Rice,114981,33928
Siraro,Onion,194,1643
Siraro,Onion,1952,16774
Siraro,Onion,1909,40870
Siraro,Rice,46481,187980
Siraro,Rice,48400,166121
Siraro,Onion,1646,14246
Siraro,Rice,45863,186402
Siraro,Wheat,25,12
Siraro,Onion,1952,16774
Siraro,Rice,45960,194714
Siraro,Wheat,25,12
Siraro,Onion,1994,17134
Siraro,Rice,46233,204300
Siraro,Rice,11058,39592
Siraro,Wheat,10,0
Siraro,Onion,1081,8534
Siraro,Orange,415,644
Siraro,Tomato,3861,26864
Siraro,Rice,13585,43645
Siraro,Onion,292,1992
Siraro,Orange,423,830
Siraro,Tomato,3747,21103
Siraro,Rice,27304,96626
Siraro,Onion,720,5400
Siraro,Rice,37328,137291
Siraro,Onion,469,3759
Siraro,Rice,27483,99811
Siraro,Onion,340,2969
Siraro,Rice,21711,72083
Siraro,Onion,204,1966
Siraro,Rice,29929,120383
Siraro,Onion,390,3687
Siraro,Rice,24382,106464
Siraro,Onion,537,5237
Siraro,Rice,33296,147778
Siraro,Rice,27745,125327
Siraro,Onion,1317,14469
Siraro,Rice,12929,52953
Siraro,Onion,755,9694
Siraro,Rice,20148,97052
Siraro,Onion,301,2387
Siraro,Onion,25,190
Siraro,Rice,90931,221560
Siraro,Rice,88087,302924
Siraro,Onion,213,1660
Siraro,Rice,83771,170503
Siraro,Rice,80708,166959
Siraro,Rice,77246,159610
Siraro,Rice,79744,139339
Siraro,Onion,14,118
Siraro,Orange,1,2
Siraro,Tomato,13,160
Siraro,Rice,71955,49833
Siraro,Onion,27,243
Siraro,Orange,1,2
Siraro,Tomato,24,244
Siraro,Rice,85141,179535
Siraro,Onion,29,281
Siraro,Rice,89924,192738
Siraro,Onion,26,208
Siraro,Rice,81385,109450
Siraro,Onion,13,114
Siraro,Rice,76733,78939
Siraro,Onion,6,58
Siraro,Rice,80833,132139
Siraro,Onion,18,161
Siraro,Rice,77332,138095
Siraro,Onion,18,176
Siraro,Rice,83927,188417
Siraro,Rice,83781,310176
Siraro,Onion,63,679
Siraro,Rice,70632,130306
Siraro,Onion,26,302
Siraro,Rice,65447,46084
Siraro,Onion,34,288
Siraro,Onion,10,81
Siraro,Onion,12,90
Siraro,Rice,181496,489770
Siraro,Rice,194652,674525
Siraro,Rice,189074,610534
Siraro,Onion,10,81
Siraro,Rice,196816,678014
Siraro,Onion,89,720
Siraro,Rice,192161,561650
Siraro,Rice,139186,318325
Siraro,Onion,20,169
Siraro,Orange,1,2
Siraro,Rice,123293,354937
Siraro,Onion,52,468
Siraro,Tomato,2,20
Siraro,Rice,160608,439323
Siraro,Onion,52,503
Siraro,Rice,154901,399483
Siraro,Onion,8,64
Siraro,Rice,164243,598160
Siraro,Onion,3,26
Siraro,Rice,150228,479643
Siraro,Onion,16,154
Siraro,Rice,177094,357161
Siraro,Onion,4,38
Siraro,Rice,162938,427142
Siraro,Onion,23,224
Siraro,Rice,166209,476793
Siraro,Rice,180859,722576
Siraro,Onion,60,641
Siraro,Rice,146959,431121
Siraro,Onion,23,267
Siraro,Rice,167289,831483
Siraro,Onion,7,59
Siraro,Rice,1716,5980
Siraro,Rice,2611,9192
Siraro,Wheat,430,20
Siraro,Rice,1830,6334
Siraro,Rice,2100,5552
Siraro,Wheat,91,44
Siraro,Rice,2154,8440
Siraro,Rice,1848,6229
Siraro,Orange,75,116
Siraro,Tomato,5,62
Siraro,Rice,1635,5414
Siraro,Orange,72,142
Siraro,Rice,1443,4763
Siraro,Onion,1,10
Siraro,Rice,1430,4716
Siraro,Rice,1249,3995
Siraro,Rice,1110,4287
Siraro,Rice,775,3046
Siraro,Onion,14,132
Siraro,Rice,509,1783
Siraro,Onion,1,10
Siraro,Rice,392,1400
Siraro,Rice,399,1646
Siraro,Rice,289,1148
Siraro,Rice,328,1420
Siraro,Onion,882,6222
Siraro,Onion,259,6260
Siraro,Rice,19833,61810
Siraro,Rice,21747,75580
Siraro,Onion,1583,12333
Siraro,Rice,20706,78300
Siraro,Onion,882,6222
Siraro,Rice,20885,75835
Siraro,Onion,894,6306
Siraro,Rice,17422,77880
Siraro,Rice,13783,54953
Siraro,Onion,250,2115
Siraro,Orange,50,77
Siraro,Tomato,2744,39314
Siraro,Rice,14228,55234
Siraro,Onion,360,3242
Siraro,Orange,43,84
Siraro,Tomato,2366,25289
Siraro,Rice,16635,67094
Siraro,Onion,409,3958
Siraro,Rice,15694,65285
Siraro,Onion,478,3831
Siraro,Rice,14915,64209
Siraro,Onion,463,4043
Siraro,Rice,14400,61662
Siraro,Onion,558,5376
Siraro,Rice,15579,80292
Siraro,Onion,373,3536
Siraro,Rice,15371,77710
Siraro,Onion,528,4366
Siraro,Rice,15355,74010
Siraro,Rice,14735,79132
Siraro,Onion,518,6213
Siraro,Rice,10321,47635
Siraro,Onion,525,6105
Siraro,Rice,12499,50813
Siraro,Onion,369,3125
Siraro,Rice,111895,434770
Siraro,Rice,140703,484861
Siraro,Onion,1,8
Siraro,Rice,125321,467581
Siraro,Rice,93052,359163
Siraro,Rice,94422,321610
Siraro,Rice,87758,279519
Siraro,Onion,2,17
Siraro,Tomato,9,111
Siraro,Rice,74942,195536
Siraro,Tomato,8,81
Siraro,Rice,66734,199886
Siraro,Rice,96994,271582
Siraro,Rice,89667,318468
Siraro,Rice,78712,286007
Siraro,Onion,1,10
Siraro,Rice,82240,315864
Siraro,Rice,80942,256294
Siraro,Rice,83219,250210
Siraro,Rice,79219,313044
Siraro,Rice,78337,300455
Siraro,Onion,2,23
Siraro,Rice,95827,451522
Siraro,Onion,3,25
Siraro,Rice,168205,285510
Siraro,Rice,179042,618912
Siraro,Rice,163289,470163
Siraro,Rice,181379,554654
Siraro,Rice,174722,460110
Siraro,Rice,131055,112183
Siraro,Tomato,1,12
Siraro,Rice,121437,169428
Siraro,Onion,1,9
Siraro,Tomato,1,10
Siraro,Rice,148608,239805
Siraro,Onion,1,10
Siraro,Rice,156098,243450
Siraro,Rice,176900,586375
Siraro,Rice,151629,311306
Siraro,Rice,178040,206611
Siraro,Rice,166252,483125
Siraro,Rice,160237,285589
Siraro,Rice,186307,789997
Siraro,Onion,1,13
Siraro,Rice,158904,192843
Siraro,Rice,174366,820538
Siraro,Onion,2821,22770
Siraro,Rice,67730,223530
Siraro,Rice,70659,244008
Siraro,Onion,3582,27316
Siraro,Rice,75636,309928
Siraro,Onion,2821,22770
Siraro,Rice,69697,302523
Siraro,Onion,1977,15958
Siraro,Rice,72317,296510
Siraro,Rice,51746,154947
Siraro,Onion,2495,26514
Siraro,Orange,3,4
Siraro,Tomato,407,5013
Siraro,Rice,42928,126078
Siraro,Onion,3030,34844
Siraro,Orange,21,41
Siraro,Tomato,340,3451
Siraro,Rice,62178,205397
Siraro,Onion,3410,23153
Siraro,Rice,79576,236740
Siraro,Onion,4134,25379
Siraro,Rice,71722,282444
Siraro,Onion,3993,31869
Siraro,Rice,61289,227332
Siraro,Onion,3996,40818
Siraro,Rice,72530,262384
Siraro,Onion,4895,46274
Siraro,Rice,64296,266272
Siraro,Onion,5204,45905
Siraro,Rice,67165,268136
Siraro,Rice,63939,302478
Siraro,Onion,4710,46641
Siraro,Rice,45237,138079
Siraro,Onion,425,2969
Siraro,Rice,48050,226632
Siraro,Onion,3533,30515
Siraro,Onion,3431,23460
Siraro,Onion,845,5690
Siraro,Rice,88781,325650
Siraro,Rice,95655,327029
Siraro,Onion,1751,11782
Siraro,Rice,89380,346419
Siraro,Onion,3431,23460
Siraro,Rice,76076,322797
Siraro,Onion,1669,11412
Siraro,Rice,71983,290130
Siraro,Rice,66205,266289
Siraro,Onion,1489,14100
Siraro,Orange,7,10
Siraro,Tomato,589,7255
Siraro,Rice,52474,197848
Siraro,Onion,1073,8032
Siraro,Orange,6,12
Siraro,Tomato,651,6607
Siraro,Rice,86832,358920
Siraro,Onion,1178,12549
Siraro,Rice,86397,309065
Siraro,Onion,1653,14188
Siraro,Rice,91884,385278
Siraro,Onion,1834,25730
Siraro,Rice,83711,323944
Siraro,Onion,1889,22368
Siraro,Rice,91320,374214
Siraro,Onion,2127,33295
Siraro,Rice,85994,355877
Siraro,Onion,2145,26371
Siraro,Rice,79764,351822
Siraro,Rice,86725,459399
Siraro,Onion,1941,24035
Siraro,Rice,45401,182667
Siraro,Onion,773,10059
Siraro,Rice,62281,362994
Siraro,Onion,115,974
Siraro,Rice,11958,50179
Siraro,Onion,3293,31447
Siraro,Rice,11797,46945
Siraro,Rice,10612,48936
Siraro,Onion,3857,76882
Siraro,Rice,245,604
Siraro,Onion,1152,15517
Siraro,Rice,7511,43377
Siraro,Onion,1388,15616
Siraro,Onion,177,1431
Siraro,Onion,92,700
Siraro,Rice,142223,405680
Siraro,Rice,143990,492446
Siraro,Onion,116,904
Siraro,Rice,87578,254226
Siraro,Onion,177,1431
Siraro,Rice,81733,252589
Siraro,Onion,15,121
Siraro,Rice,122688,370960
Siraro,Rice,43872,115453
Siraro,Onion,102,863
Siraro,Tomato,393,2839
Siraro,Rice,70722,198453
Siraro,Onion,65,585
Siraro,Tomato,413,3570
Siraro,Rice,116820,330487
Siraro,Onion,71,687
Siraro,Rice,142744,393528
Siraro,Onion,27,216
Siraro,Rice,111459,366051
Siraro,Onion,39,340
Siraro,Rice,112148,385914
Siraro,Onion,40,385
Siraro,Rice,101886,317944
Siraro,Onion,60,567
Siraro,Rice,105177,324984
Siraro,Onion,56,546
Siraro,Rice,125490,357692
Siraro,Rice,103924,356196
Siraro,Onion,146,1392
Siraro,Rice,91774,325511
Siraro,Onion,35,407
Siraro,Rice,82625,359403
Siraro,Onion,38,322
Siraro,Onion,1590,7683
Siraro,Onion,1061,2770
Siraro,Rice,17907,78650
Siraro,Rice,22709,78052
Siraro,Onion,2927,7634
Siraro,Rice,16916,62747
Siraro,Onion,1590,7683
Siraro,Rice,15456,61662
Siraro,Onion,1425,6886
Siraro,Rice,10201,42780
Siraro,Rice,14722,64496
Siraro,Onion,1744,10095
Siraro,Orange,1,2
Siraro,Tomato,226,1479
Siraro,Rice,13540,56888
Siraro,Onion,1509,8619
Siraro,Orange,1,2
Siraro,Tomato,427,3051
Siraro,Rice,16415,67929
Siraro,Onion,1232,5715
Siraro,Rice,19932,81816
Siraro,Onion,1170,7974
Siraro,Rice,21376,94000
Siraro,Onion,1620,9932
Siraro,Rice,18056,64735
Siraro,Onion,1029,5966
Siraro,Rice,22401,108163
Siraro,Onion,1075,4726
Siraro,Rice,19549,96675
Siraro,Onion,1432,6891
Siraro,Rice,20007,89442
Siraro,Rice,17678,85771
Siraro,Onion,1786,20822
Siraro,Rice,6234,24375
Siraro,Onion,2,23
Siraro,Rice,11730,55451
Siraro,Onion,1079,2096
Siraro,Onion,17,137
Siraro,Onion,93,710
Siraro,Rice,71607,236910
Siraro,Rice,77109,263941
Siraro,Onion,8,62
Siraro,Rice,49868,190899
Siraro,Onion,17,137
Siraro,Rice,52332,163141
Siraro,Onion,17,137
Siraro,Rice,60113,234130
Siraro,Rice,26287,89863
Siraro,Onion,39,330
Siraro,Orange,17,26
Siraro,Tomato,699,4115
Siraro,Rice,30909,108171
Siraro,Onion,69,621
Siraro,Orange,18,35
Siraro,Tomato,1254,8372
Siraro,Rice,29399,90145
Siraro,Onion,32,310
Siraro,Rice,58163,167451
Siraro,Onion,36,289
Siraro,Rice,41687,129193
Siraro,Onion,54,471
Siraro,Rice,44326,148367
Siraro,Onion,44,424
Siraro,Rice,47417,171873
Siraro,Onion,19,189
Siraro,Rice,39765,135834
Siraro,Onion,20,195
Siraro,Rice,43222,152825
Siraro,Rice,37988,151266
Siraro,Onion,47,551
Siraro,Rice,35707,152804
Siraro,Onion,19,221
Siraro,Rice,39366,192496
Siraro,Onion,13,110
Siraro,Onion,382,3088
Siraro,Onion,140,1060
Siraro,Rice,178161,566360
Siraro,Rice,156618,539236
Siraro,Onion,93,725
Siraro,Rice,142737,488497
Siraro,Onion,382,3088
Siraro,Rice,141767,498417
Siraro,Onion,123,994
Siraro,Rice,155555,561130
Siraro,Rice,80630,241287
Siraro,Onion,173,1463
Siraro,Tomato,43,531
Siraro,Rice,75279,234750
Siraro,Onion,170,1531
Siraro,Tomato,90,913
Siraro,Rice,163696,525850
Siraro,Onion,365,3532
Siraro,Rice,168435,511931
Siraro,Onion,305,2445
Siraro,Rice,144783,496113
Siraro,Onion,230,2008
Siraro,Rice,145403,480329
Siraro,Onion,229,2206
Siraro,Rice,146641,451139
Siraro,Onion,230,2174
Siraro,Rice,148454,467831
Siraro,Onion,193,1882
Siraro,Rice,149929,512013
Siraro,Rice,129858,471615
Siraro,Onion,173,1895
Siraro,Rice,115591,396530
Siraro,Onion,59,686
Siraro,Rice,170443,796608
Siraro,Onion,47,398
Siraro,Onion,1329,9252
Siraro,Onion,1506,7890
Siraro,Rice,36208,112240
Siraro,Rice,34953,119875
Siraro,Onion,1123,5885
Siraro,Rice,31374,116839
Siraro,Onion,1329,9252
Siraro,Rice,22370,89429
Siraro,Onion,851,5924
Siraro,Rice,29388,92270
Siraro,Rice,31607,86662
Siraro,Onion,1312,9542
Siraro,Orange,1,2
Siraro,Tomato,277,3412
Siraro,Rice,24139,43976
Siraro,Onion,1201,6859
Siraro,Orange,2,4
Siraro,Tomato,190,1928
Siraro,Rice,29713,86992
Siraro,Onion,1179,6322
Siraro,Rice,30776,98482
Siraro,Onion,1153,4925
Siraro,Rice,32735,158214
Siraro,Onion,1343,3527
Siraro,Rice,28214,93093
Siraro,Onion,1276,6811
Siraro,Rice,32497,104587
Siraro,Onion,1295,8571
Siraro,Rice,26617,64716
Siraro,Onion,1183,8525
Siraro,Rice,30568,94515
Siraro,Rice,29658,118469
Siraro,Onion,1395,9947
Siraro,Rice,22973,40467
Siraro,Onion,180,939
Siraro,Rice,16470,68146
Siraro,Onion,864,7069
Amekka,Rice,30600,29100
Amekka,Rice,5200,12400
Amekka,Wheat,3600,2000
Amekka,Rice,66400,152300
Amekka,Rice,12200,33500
Amekka,Wheat,2800,1600
Amekka,Rice,66388,162451
Amekka,Rice,10980,26616
Amekka,Wheat,3964,2656
Amekka,Onion,679,13020
Amekka,Onion,11,123
Amekka,Rice,70645,146235
Amekka,Onion,577,14507
Amekka,Rice,6828,21023
Amekka,Wheat,3681,1848
Amekka,Rice,67358,150343
Amekka,Onion,495,12933
Amekka,Rice,9786,23398
Amekka,Wheat,3721,3327
Amekka,Rice,71657,110710
Amekka,Onion,499,12469
Amekka,Rice,5137,11188
Amekka,Wheat,3267,3006
Amekka,Orange,89,1612
Amekka,Tomato,1851,7948
Amekka,Onion,45,480
Amekka,Rice,74851,184732
Amekka,Onion,502,13914
Amekka,Rice,6069,16016
Amekka,Wheat,3842,2298
Amekka,Orange,40,253
Amekka,Tomato,2192,16838
Amekka,Rice,35637,54133
Amekka,Onion,379,8465
Amekka,Rice,3984,8749
Amekka,Wheat,2895,840
Amekka,Onion,38,491
Amekka,Rice,69284,178198
Amekka,Onion,496,9868
Amekka,Rice,9466,22586
Amekka,Wheat,3920,1341
Amekka,Onion,38,572
Amekka,Rice,64743,155318
Amekka,Onion,401,9964
Amekka,Rice,9019,22548
Amekka,Wheat,3222,2510
Amekka,Rice,40000,96000
Amekka,Rice,12000,28000
Amekka,Wheat,1000,1000
Amekka,Rice,54506,133049
Amekka,Onion,1002,22595
Amekka,Rice,22788,65333
Amekka,Wheat,7180,8350
Amekka,Rice,37878,75264
Amekka,Onion,545,13227
Amekka,Rice,10240,23235
Amekka,Wheat,3392,4566
Amekka,Rice,62903,175263
Amekka,Onion,418,8016
Amekka,Rice,27644,79891
Amekka,Wheat,4046,5199
Amekka,Rice,60681,151310
Amekka,Onion,360,9830
Amekka,Rice,15489,48016
Amekka,Wheat,3275,4330
Amekka,Rice,65502,175303
Amekka,Onion,407,13568
Amekka,Rice,25191,73608
Amekka,Wheat,3170,586
Amekka,Onion,9,140
Amekka,Rice,36084,81003
Amekka,Onion,366,9997
Amekka,Rice,13996,45123
Amekka,Wheat,2997,3563
Amekka,Rice,100,100
Amekka,Rice,100,100
Amekka,Rice,100,200
Amekka,Rice,100,200
Amekka,Rice,25,60
Amekka,Rice,12,29
Amekka,Rice,16,46
Amekka,Rice,103000,287900
Amekka,Rice,67600,185800
Amekka,Wheat,200,100
Amekka,Rice,135000,413100
Amekka,Rice,123300,423400
Amekka,Wheat,200,100
Amekka,Rice,140930,435474
Amekka,Rice,91605,288647
Amekka,Wheat,161,108
Amekka,Onion,552,9882
Amekka,Onion,75,840
Amekka,Rice,162729,508854
Amekka,Onion,632,15890
Amekka,Rice,108608,376544
Amekka,Wheat,171,98
Amekka,Onion,88,961
Amekka,Rice,141154,429108
Amekka,Onion,582,15206
Amekka,Rice,103207,332223
Amekka,Wheat,151,105
Amekka,Onion,91,699
Amekka,Rice,133365,345015
Amekka,Onion,453,11320
Amekka,Rice,48545,152965
Amekka,Wheat,115,106
Amekka,Orange,3110,33873
Amekka,Tomato,813,4345
Amekka,Onion,103,1099
Amekka,Rice,122858,395726
Amekka,Onion,551,15272
Amekka,Rice,64718,206321
Amekka,Wheat,147,87
Amekka,Orange,3084,19473
Amekka,Tomato,1229,7984
Amekka,Onion,157,1586
Amekka,Rice,65453,147989
Amekka,Onion,450,10050
Amekka,Rice,18182,50382
Amekka,Wheat,65,34
Amekka,Onion,54,697
Amekka,Rice,146979,501639
Amekka,Onion,803,15976
Amekka,Rice,119417,410675
Amekka,Wheat,101,83
Amekka,Onion,137,2063
Amekka,Rice,166750,521094
Amekka,Onion,340,8448
Amekka,Rice,166759,548470
Amekka,Wheat,59,55
Amekka,Rice,130000,441000
Amekka,Onion,1000,13000
Amekka,Rice,152000,545000
Amekka,Onion,511,7345
Amekka,Rice,160406,543135
Amekka,Onion,802,18085
Amekka,Rice,175551,632861
Amekka,Wheat,14,16
Amekka,Onion,369,6416
Amekka,Rice,84886,274182
Amekka,Onion,594,14416
Amekka,Rice,77439,239209
Amekka,Wheat,2,2
Amekka,Rice,159548,523465
Amekka,Onion,855,16395
Amekka,Rice,221971,828396
Amekka,Wheat,7,9
Amekka,Onion,4,45
Amekka,Rice,185727,601858
Amekka,Onion,669,18267
Amekka,Rice,157649,518192
Amekka,Wheat,16,21
Amekka,Rice,209454,732042
Amekka,Onion,669,17777
Amekka,Rice,208458,768793
Amekka,Onion,18,280
Amekka,Rice,179282,632136
Amekka,Onion,551,15051
Amekka,Rice,99151,358827
Amekka,Rice,121100,251900
Amekka,Rice,8600,16900
Amekka,Rice,160700,439400
Amekka,Rice,24900,68900
Amekka,Rice,166514,373491
Amekka,Rice,11001,26523
Amekka,Rice,172538,470856
Amekka,Onion,5,126
Amekka,Rice,10773,33439
Amekka,Rice,98756,254988
Amekka,Onion,4,105
Amekka,Rice,39506,137639
Amekka,Rice,98920,169054
Amekka,Onion,4,100
Amekka,Rice,4974,12037
Amekka,Orange,61,1089
Amekka,Tomato,823,3964
Amekka,Rice,130159,377591
Amekka,Onion,3,83
Amekka,Rice,11949,34891
Amekka,Orange,36,227
Amekka,Tomato,787,5499
Amekka,Rice,136374,387848
Amekka,Onion,3,67
Amekka,Rice,26222,86244
Amekka,Onion,1,13
Amekka,Rice,159480,410342
Amekka,Onion,5,99
Amekka,Rice,40611,120615
Amekka,Rice,155691,383000
Amekka,Rice,22510,65121
Amekka,Rice,146000,450000
Amekka,Rice,30000,98000
Amekka,Rice,158279,477686
Amekka,Onion,8,180
Amekka,Rice,36520,117923
Amekka,Rice,48475,109408
Amekka,Onion,4,97
Amekka,Rice,54625,197087
Amekka,Rice,167037,522924
Amekka,Onion,1,19
Amekka,Rice,51215,181147
Amekka,Rice,150051,366113
Amekka,Rice,15263,45575
Amekka,Onion,1,19
Amekka,Rice,148142,432575
Amekka,Rice,43642,142709
Amekka,Onion,1,16
Amekka,Rice,110439,328435
Amekka,Onion,3,82
Amekka,Rice,35269,127744
Amekka,Rice,53200,100700
Amekka,Rice,39800,78200
Amekka,Wheat,300,200
Amekka,Rice,72100,141200
Amekka,Rice,74700,150500
Amekka,Wheat,200,100
Amekka,Rice,92732,154677
Amekka,Rice,40342,71083
Amekka,Wheat,137,92
Amekka,Onion,2785,33142
Amekka,Onion,2071,25525
Amekka,Rice,116763,290973
Amekka,Onion,622,15638
Amekka,Rice,49701,140455
Amekka,Wheat,315,179
Amekka,Onion,2383,28317
Amekka,Rice,76057,184210
Amekka,Onion,672,17558
Amekka,Rice,61122,143576
Amekka,Wheat,218,151
Amekka,Onion,1658,14466
Amekka,Rice,76711,155340
Amekka,Onion,544,13593
Amekka,Rice,33636,67339
Amekka,Wheat,216,199
Amekka,Orange,1919,34544
Amekka,Tomato,5518,23290
Amekka,Onion,1614,21197
Amekka,Rice,66350,161231
Amekka,Onion,632,17517
Amekka,Rice,33146,69375
Amekka,Wheat,231,137
Amekka,Orange,2145,13546
Amekka,Tomato,5077,27974
Amekka,Onion,2120,21715
Amekka,Rice,58491,132716
Amekka,Onion,415,9269
Amekka,Rice,25314,57083
Amekka,Wheat,297,157
Amekka,Onion,1854,30702
Amekka,Rice,73651,181402
Amekka,Onion,649,12912
Amekka,Rice,54500,139139
Amekka,Wheat,172,142
Amekka,Onion,1776,31817
Amekka,Rice,74466,181697
Amekka,Onion,581,14437
Amekka,Rice,35176,86287
Amekka,Wheat,62,58
Amekka,Onion,2000,40000
Amekka,Rice,102000,297000
Amekka,Onion,1000,19000
Amekka,Rice,46000,128000
Amekka,Onion,2488,39995
Amekka,Rice,96411,285569
Amekka,Onion,1029,23204
Amekka,Rice,48322,135640
Amekka,Wheat,39,45
Amekka,Onion,1699,31849
Amekka,Rice,95390,216726
Amekka,Onion,1173,28468
Amekka,Rice,68468,184384
Amekka,Wheat,67,73
Amekka,Onion,2189,39201
Amekka,Rice,130411,360230
Amekka,Onion,1236,23702
Amekka,Rice,66287,185537
Amekka,Wheat,32,42
Amekka,Onion,4191,47098
Amekka,Rice,120826,266609
Amekka,Onion,1750,47784
Amekka,Rice,51242,129950
Amekka,Wheat,14,20
Amekka,Onion,3289,61850
Amekka,Rice,103744,301561
Amekka,Onion,1050,35003
Amekka,Rice,64886,177139
Amekka,Wheat,13,8
Amekka,Onion,5102,80300
Amekka,Rice,111302,282357
Amekka,Onion,907,18882
Amekka,Rice,49468,135740
Amekka,Wheat,1,1
Amekka,Rice,47700,83500
Amekka,Rice,25700,51600
Amekka,Wheat,2800,1700
Amekka,Rice,70700,172100
Amekka,Rice,52100,131400
Amekka,Wheat,3500,2200
Amekka,Rice,78489,159097
Amekka,Rice,34338,63285
Amekka,Wheat,4052,2824
Amekka,Onion,4396,61053
Amekka,Onion,1027,9153
Amekka,Rice,85328,214003
Amekka,Onion,2310,64387
Amekka,Rice,37841,122226
Amekka,Wheat,3828,2182
Amekka,Onion,920,7733
Amekka,Rice,76008,190704
Amekka,Onion,2551,62647
Amekka,Rice,32440,85642
Amekka,Wheat,3888,2049
Amekka,Onion,707,3699
Amekka,Rice,59589,125852
Amekka,Onion,1747,49618
Amekka,Rice,17738,31183
Amekka,Wheat,2854,7820
Amekka,Orange,122,2177
Amekka,Tomato,2207,10797
Amekka,Onion,782,4379
Amekka,Rice,63923,164218
Amekka,Onion,2769,81265
Amekka,Rice,22380,51787
Amekka,Wheat,3419,2103
Amekka,Orange,140,766
Amekka,Tomato,2615,18383
Amekka,Onion,989,9696
Amekka,Rice,49327,95546
Amekka,Onion,2672,53656
Amekka,Rice,13134,28934
Amekka,Wheat,2401,1736
Amekka,Onion,838,4068
Amekka,Rice,59452,171519
Amekka,Onion,3283,65532
Amekka,Rice,25821,75810
Amekka,Wheat,2438,4193
Amekka,Onion,736,6006
Amekka,Rice,63532,166136
Amekka,Onion,2394,57197
Amekka,Rice,38446,109110
Amekka,Wheat,2927,3404
Amekka,Onion,1000,4000
Amekka,Rice,58000,164000
Amekka,Onion,4000,98000
Amekka,Rice,35000,118000
Amekka,Wheat,4000,4000
Amekka,Onion,486,2755
Amekka,Rice,78658,206477
Amekka,Onion,3542,72859
Amekka,Rice,45254,150967
Amekka,Wheat,3080,3865
Amekka,Onion,233,1743
Amekka,Rice,49470,133272
Amekka,Onion,3156,63259
Amekka,Rice,33645,99421
Amekka,Wheat,2948,2574
Amekka,Onion,342,2831
